mes	dia	anio	salta	lomitas	iguazu	corrientes	posadas	rioja	ceres	paso	sauce	parana	caseros	mendoza	reynolds	rosario	guale	laboulaye	pehuajo	junin	ezeiza	starosa	neuquen	bblanca	esquel	gallegos
7	16	1961	0	0.1	15.2	-99.9	35.3	0	0	0	0	0	20.7	0	0	0.4	-99.9	0	6.3	0	9.8	0	0	16	0	6.6
7	17	1961	0	0	1	-99.9	0	0	0	0	0	0	0	0	0	0.1	-99.9	0	0	0	0	0	0.3	0	0.5	10
7	18	1961	0	0	0	-99.9	0	0	0	0	0	0	0	0	0	0	-99.9	0.6	0.5	0	0	0	2.8	0	0.3	0
7	19	1961	0	0	0	-99.9	0	0.2	18.1	0	17.7	16.4	0	1.9	0	34	-99.9	0	38.2	4	47.2	8	22.4	23.5	18.8	0
7	20	1961	0.3	6.7	0.6	-99.9	13.3	0	0.3	26.4	1.2	2.4	1.3	0	0	0	-99.9	0	0	0	0	0	0	0.3	0	0
7	21	1961	0	0	8.7	-99.9	7.1	0	0	0	0	0	0	0	0	0	-99.9	0	0	0	0	0	0	0	0	0
7	22	1961	0	0	0	-99.9	0	0	0	0	0	0	0	0	0	0	-99.9	0	0	0	0	0	0	0	0	0
7	23	1961	0	0	0	-99.9	0	0	0	0	0	0	0	0	0	0	-99.9	0	0	0	0	0.1	5	4.5	0	0
7	24	1961	0	0	0	-99.9	0	0	0	0	0	0	0	0	0	0	-99.9	0	0	0	0	0	4.8	7	0	0
7	25	1961	0	0	0	-99.9	0	0	0	0	0	0	0	0	0	0	-99.9	0	0	0	0	0	0	0	0	0
7	26	1961	0	0	0	-99.9	0	0	0	0	0	0	0	0	0	0	-99.9	0	0	0	0	0	0	0	0	0
7	27	1961	0	0	0	-99.9	0	0	0	0	0	0	0	0	0	0	-99.9	0	0	0	0	0	0	0	0	0
7	28	1961	0	0	0	-99.9	0	0	0	0	0	0	0	0	0	0	-99.9	0	0	0	0	0	0	0	0	0
7	29	1961	0	0	0	-99.9	0	0	0	0	0	0	0	0	0	0	-99.9	0	0	0	0	0	0	0	0	0
7	30	1961	0	0	0	-99.9	0	0	0	0	0	0	0	0	0	0	-99.9	0	0	0	0	0	0	0	2	0
7	31	1961	0	0	0	-99.9	0	0	0	0	0	0	0	0	0	0	-99.9	0	0	0	0	0	0	0	4.4	0
8	1	1961	0	0	0	-99.9	0	0	0	0	0	0	0	0	0	0	-99.9	0	0	0	0	0	0	0	0	0
8	2	1961	0	0	0	-99.9	0	0	0	0	0	0	0	0	0	0	-99.9	0	0	0	0	0	0	0	0	0.8
8	3	1961	0	0	0	-99.9	0	0	0	0	0	0	0	0	0	0	-99.9	0	0	0	0	0	0	0	0	0
8	4	1961	0	0	0	-99.9	0	0	0	0	0	0	0	0	0	0	-99.9	0	0	0	0	0	0	0	0	0
8	5	1961	0	0	0	-99.9	0	0	0	0	0	0	0	0	0	0	-99.9	0	0	0	0	0	0	0	2.6	0
8	6	1961	0	0	0	-99.9	0	0	0	0	0	0	0	0	0	0	-99.9	0	0	0	0	0	0	0	6.4	0
8	7	1961	0	0	0	-99.9	0	0	0	0	0	0	0	0	0	0	-99.9	0	0	0	0.7	0	0	0	1.3	0
8	8	1961	0	0	0	-99.9	0	0	0	0	0	0	0	0	0	0	-99.9	0	0.1	0	0	0	0	0	0	0
8	9	1961	0	0	0	-99.9	0	0	0	0	0	0	0	0	0	0	-99.9	0	0	0	0	0	0	0	0	0
8	10	1961	0	0	0	-99.9	0	0	0	0	0	0	0	0	0	0	-99.9	0	0	0	0.1	0	0	0	0	0
8	11	1961	0	0	0	-99.9	0	0	0	0	0	0	0	0	1.5	0	-99.9	0	2.8	0	0	16.7	0	21	0	0
8	12	1961	0	0	0	-99.9	0	0	0	0	1	0	0	0	0.9	7	-99.9	7	25.4	14.8	6.4	0	0	0	0	0
8	13	1961	0	0	1	-99.9	1.8	0	0	0	0	0	0	0	0	0	-99.9	0	0	0	0	0	0	0	0	0
8	14	1961	0	0	0.7	-99.9	0	0	0	0	0	0	0	0	0	0	-99.9	0	0	0	0	0	0	0.1	0.4	0
8	15	1961	0	0	5	-99.9	21.3	0	0	0	0	0	0	0	0	0	-99.9	0	0	0	0	0	1.5	0	6.3	0
8	16	1961	0	0	0	-99.9	0	0	0	0	0	0	0	0	0	0	-99.9	0	0	0	0	0	2.5	10.4	0	0
8	17	1961	0	0	0	-99.9	0	0	0	0	0	0	0	0	0	0	-99.9	0	0	0	0	0	0	0	0	0
8	18	1961	0	5.2	0	-99.9	1.3	0	0	13	0	0.2	0.7	0	0	3.1	-99.9	0	0	0	0	0	0	0	0.6	0
8	19	1961	0	0	22.1	-99.9	0.7	0	0	10	0	0	0.9	0	0	0	-99.9	0	0	0	0	0	0	0	0	3.4
8	20	1961	0	6.6	0	-99.9	0	0	0	0	0	0	0	0	0	0	-99.9	0	0	0	0	0	0	0	0	1.7
8	21	1961	0	0	0	-99.9	0	0	0	0	0	0	0	0	0	0	-99.9	0	22.5	1.2	0	12	-99.9	29.8	0	0
8	22	1961	0	0.1	0.4	-99.9	8.3	0	0	8	2.8	2	0	0	0	25.6	-99.9	0	0	6.9	16.8	0	0	0	17.5	0
8	23	1961	0	0	2.6	-99.9	7.6	0	0	0	0.1	1	0	0	0	4.8	-99.9	0	0	0	1.7	0	0	0	0	0
8	24	1961	0	10.4	0	-99.9	21	0	0	13	0.5	1.1	1.4	0	0	0.4	-99.9	0	0	0	9.4	0	0	0	0	0.4
8	25	1961	0	0	10.2	-99.9	2.8	0	0	0	0	0	0	0	0	0	-99.9	0	0	0	0	0	0	0	0	0
8	26	1961	0	0	0	-99.9	0.1	0	0	0	0.4	0	0	0	0	0	0	0	11.9	0	0	6.4	0	0	1.3	0.2
8	27	1961	0	0	0	-99.9	0	0	0	0	7	4.5	0	0	0	0	0.8	0.4	0	0.4	0	0	0	0	0	0.6
8	28	1961	0	0	0	-99.9	0	0	0	0.2	1	5.5	3.6	0	4.2	0.2	23.3	0	0	0	0.5	0.5	0	0	0	3.9
8	29	1961	0	0	8	-99.9	14.3	0	0.4	7.6	0.1	0.2	4.8	0	1.3	7.9	0.4	2	0.2	16.8	3.2	8.4	0	0	0	0.2
8	30	1961	0	0	0	-99.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0.3
8	31	1961	0	0	0	-99.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	10	0	2.1
9	1	1961	0	0	0	-99.9	0	0	0	0	0	0	25.2	0	0	0	2.5	2.8	2.6	0	0	0	0.2	7.3	0	0
9	2	1961	0	0	0	-99.9	0	0	6	6	2.2	0.2	56.4	0	0	0.5	0	0	0	0	0	0	0	0	0	1.3
9	3	1961	0.7	1.9	0	-99.9	33.4	0	0.2	11	0	0	5.4	0	0	0	0.6	0	0	0	0	0	0	0	0	1.6
9	4	1961	0	1.2	0	-99.9	50.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1
9	5	1961	0	0	43	-99.9	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	6	1961	0	0	6.7	-99.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.8	0	0	0	0
9	7	1961	0	0	4.5	-99.9	0.3	0	0	0	0	0	0	0.4	4.2	0	0	0	0	0	0	0	0	0	0	0
9	8	1961	0	0	3.2	-99.9	4	0	0	7	0	0	0	0	0.4	0	0	1.6	0	0	0	0	0	0	0	0
9	9	1961	0	0	0.3	-99.9	12	0	0	0	2	0.2	0	0	0.4	4.1	0	0	10.2	0	0	0	0.2	0	0.3	0
9	10	1961	0	0	3.8	-99.9	1.3	0	0	0	8.2	7.5	0	0	0	0	0	0	0	0.3	0	0	0	0	0	0
9	11	1961	0	0	8.5	-99.9	11.4	0	0	0	0.6	6	0	0	0	25.2	22.5	0	0	3	4	0	2	0	3.8	0
9	12	1961	0	0	0	-99.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.5	0.2
9	13	1961	0	0	0	-99.9	0.3	0	0	2	1.6	0.2	0.3	0	0	0	2.8	0	0	0	0.2	0	0	0	0	0
9	14	1961	0	0	0	-99.9	3.3	0	0	10.5	0	0	1.1	0	0	0	0	0	0	0	0	0	0	0	0	0
9	15	1961	0	0	0	-99.9	0.1	0	0	0	0.4	0	5.9	0	0	0	5	0	0	0.1	0	0	1.1	0	0	0
9	16	1961	0	0	0.1	-99.9	0.1	0	0	1.5	0	0	0.8	0	0	0	0	0	0	0	0	0	0	0	0	0
9	17	1961	0	0	0	-99.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	18	1961	0	0	0	-99.9	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2
9	19	1961	0	0	0	-99.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	20	1961	0	0.2	0	-99.9	23.5	0	0	5	0	0	0	0	3.5	0.6	0	1.6	0	13	0	0	0	0	0	0
9	21	1961	0.3	0.1	26.1	-99.9	20.9	0.7	0	0	0	0	0	0	2	1.3	0	2.6	0	0	0	0	0	0	0	0
9	22	1961	0	0.1	0	-99.9	0	0	0	0	0	0	0	0	0	0.3	0	4	4.6	0.4	0	0	0	0	0	0
9	23	1961	0	0	0	-99.9	0.2	0	0	5.5	0	0	4.6	0	0	5.6	5.4	1.2	11.3	33.3	27.4	4.9	0	16.6	0	0.2
9	24	1961	0	0	3.1	-99.9	20.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0.3	0	0
9	25	1961	0	0	2.4	-99.9	14.2	0	0	81.8	2.2	0.6	36.8	0	0	0	0	0	0	0	0	0	3	0	0	0.2
9	26	1961	0	0	0	-99.9	40.3	0	0	51	2.3	2	0.4	0	0	0.3	0	0.7	0	0	0	0	3.8	3	0.1	0
9	27	1961	1.5	6	5.3	-99.9	41.5	0	2.3	17.4	0	0	8.8	3.2	0	0	0	1	0	0	0	0	0.1	1	0	0
9	28	1961	0.9	0	29.3	-99.9	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	5.2
9	29	1961	0	0	0	-99.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8
9	30	1961	0	0	0	-99.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0
10	1	1961	0	0	0	-99.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.5	0.2
10	2	1961	0	0	0	-99.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10	3	1961	0	0	0	-99.9	0	0	0	0	0	0	0	0	0	0	0.3	0	0	0	6.4	0	0	0	0	0
10	4	1961	0	0	0	-99.9	0	0	0	0	0	0	0	0	0	0	10.2	0	0	0	0	0	0	0	0	0
10	5	1961	1.4	14.4	0	-99.9	0	0	7.7	8	0	0	11.7	0	0	0	3.2	0	0	0	5.1	0	0	0	0	0
10	6	1961	1.1	1.8	0	-99.9	9.3	0	44.3	2	3	7.2	1.7	0	0	7	0	0	0	1	0	0	0	0	0	0
10	7	1961	0.5	0	0	-99.9	0	0	0	0	0	0	0	0	0	0.1	0	0	0.4	0	0	0.1	0	4.5	0	0
10	8	1961	18.8	10.6	0	-99.9	0	2	29.5	0.2	26.4	34	0	1	12.7	29.4	53	38.8	15	38.3	57.3	0	0	1.5	0	0.2
10	9	1961	25.6	17.6	2	-99.9	0.3	0	0	1.5	0	0	0.2	0	0	0	1	0	0	0.1	1	0	0	0	0	0
10	10	1961	0	0	2	-99.9	1.5	0	0	0	0	0	0	0	0	0.2	0	0	0	0	0	0	0	0	0	0
10	11	1961	0	0	0	-99.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.1	0	8	0	0.2
10	12	1961	0	24	0.2	-99.9	10.3	5.3	18.2	0.1	10	11.2	0.1	0	0	0	0	0	0	0	0	1	0	0	0	0
10	13	1961	0	15.6	40.4	-99.9	13.8	0	0.7	41	0	0	24.8	0	0	0	0	0	10.6	0.5	0	3.4	0.6	0.5	0	0
10	14	1961	0	0	4	-99.9	1.5	0	0	0	0	0	0	0	42.3	4.6	0	17	0.2	0.6	0.5	10.3	31.4	0	1	0
10	15	1961	0	0	0	-99.9	0	39.7	28.4	0	23.1	10.2	0	5.5	28.9	2.1	0	28.4	22.3	1.1	0.4	21.2	8	2.5	5.6	0
10	16	1961	0	4.2	18.8	-99.9	72.1	0	0.7	46	16.4	28.9	26.3	0	17	22.3	30	3.1	36.8	27.6	16.7	3.5	0.2	0.6	0	0
10	17	1961	0	0	45	-99.9	0.2	0	0	0	0	0	0	0	0	0	0	0.7	0	0	0.5	0	0	1	0	0
10	18	1961	0	0.4	0	-99.9	0	0	0	0	0	0	0	0	0	0	0	1	0.1	4.1	0	1	0	0	0	0
10	19	1961	0	0	21.8	-99.9	35.1	0	20.2	35	2	5.8	40.6	9	1	7.8	52.8	22.5	57.5	29	0.7	9.4	0	0	0	0
10	20	1961	3.3	0.4	81.2	-99.9	33.5	0.6	2	85.1	0.8	1	13.4	0	0	0.1	0	0	0	0	0	0	0	0	0	0
10	21	1961	0	0	0	-99.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10	22	1961	0	0	0	-99.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10	23	1961	0	0	0	-99.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.2	4.4	0	0	0
10	24	1961	0	0	0	-99.9	15.1	0	8.7	54.5	1.3	0	50.3	0	0	0	0	0	0	0	0	0.3	0	0	0	0
10	25	1961	0	0	5.9	-99.9	2.4	0	0	3	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	3.3
10	26	1961	0	0	0	-99.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8
10	27	1961	0	0	0	-99.9	0	0	0	0	0	0	0	0.9	0	0	0	0	0	0	0	1.2	0	0	0	0
10	28	1961	3.7	0	0	-99.9	0	2.7	5.6	0	2	0.5	0	0	15	0	0	22.3	9.7	0	0	0.9	0	0	0	0
10	29	1961	3.8	0	10.6	-99.9	0	0	0	0	12.8	10	36.3	0	0	11.4	1.5	0	0.6	30.7	24.8	0	0	0	0	0
10	30	1961	0	14	80	-99.9	0	0	0	0	2	2.7	0	0	0	0	4.1	0	0	5.6	1.1	0	0	0	0	0
10	31	1961	0	12.1	0	-99.9	0	0	0	0	0	0	4.2	0	0	0	0	0	0	0	0	0	0	0	0	0
11	1	1961	0	0	0	33.7	-99.9	0	0	0	0	0	11.3	0	0	0	0	0	0	0	0.1	0	0	0	0	0
11	2	1961	0	0	0	0	-99.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.5	0	21.4	2.1	0
11	3	1961	0	0	0	0	-99.9	0	10.5	0	0	0	0	0	5.5	28.2	11.4	13	0.9	1	14.6	0	0	0.8	0.8	0
11	4	1961	0	0.1	0	5.9	-99.9	0	17.2	9	17.7	11	13.2	0	0	0	0.4	0	0	0	0	0	0	0	0	0
11	5	1961	0	0.1	0	12.3	-99.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	6	1961	0	0	0	0	-99.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	7	1961	0	0	0	0	-99.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.5	0.4	10.8	0
11	8	1961	0	0	0	0	-99.9	0	2.4	0	3	7.4	0	2.5	26.4	11.8	14.5	54	19.4	46.8	37.7	24.2	0	13.7	1	0
11	9	1961	2.4	40.4	30	0	-99.9	0	0	20	2.4	5.5	37.6	0	0	1.4	6.2	0	0.4	0.2	10.8	0	0	0	0	0
11	10	1961	1	3.2	0	0	-99.9	0	0	0	0	0	0	0	3.6	0	0	0	0	0	0	0	0	0	0	0
11	11	1961	0	0.1	0	0	-99.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	12	1961	0	0	0	0	-99.9	0	1	0	0	0	0	0.6	0	0	0	1	0	0	0	1.4	0	0.4	0	1.7
11	13	1961	4.5	1.1	39.5	6.4	-99.9	0	1.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1
11	14	1961	0	0	0	0	-99.9	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2.2
11	15	1961	0	0	0	0	-99.9	0	0	0	0	0	0	0	-99.9	0	0	0	0	0	0	0	0	6.1	0	0
11	16	1961	0	0	0	0	-99.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.9	0	9.9	0	0
11	17	1961	0	0	0	0	-99.9	0	0.4	0	0	0	0	0	0	14.8	3.1	0	15.8	14.2	5.9	0.2	0	1	0	0
11	18	1961	0	63.3	0	9.5	-99.9	0	9.5	3	63	55.8	12.4	0	0	28.7	25.3	4.2	0	4.3	7.4	0	0	0	0	0
11	19	1961	2.7	40.7	8.4	18	-99.9	0	0.5	34	0	0	20	0	-99.9	0	0	0	0	0	0	0	0	0	0	0
11	20	1961	0	1.3	0	0	-99.9	0	0	0	0	0	0	0	0	0.4	0	0	0	0	0	0	0	0.3	6.8	0
11	21	1961	14.3	35.6	40.8	3	-99.9	0	0	0	0	0	0	0	-99.9	1	0	0	0	0	0	0	0	0	15.4	0.1
11	22	1961	0	0	1	0	-99.9	0	0	0	0	0	0	0	9.4	6.3	0	2	0	0	0	0	0	0	0	0
11	23	1961	0.2	0	0	46	-99.9	40	16.2	1	5	7.4	0	0	0	5.6	0	0	0	0	0	0	0	0	0	0
11	24	1961	2.9	4.5	12	3.4	-99.9	3.8	1.2	0.4	0	0	2.7	0	-99.9	0	0	0	0	0	0	0	0	0	0	0
11	25	1961	0	0	0	0	-99.9	0	0	0	0	0	0	0	-99.9	0	0	0	0	25	0	0	0	0	0	0
11	26	1961	0	7.6	9.5	0	-99.9	0	0	0	0	0	0	0	19.8	0	0	35	0	0	0	2.6	0	0	0	0
11	27	1961	5.5	7.9	23.5	19.7	-99.9	0	24.7	0	5.1	0	2	0	0	0.7	6.2	0	15.2	0.9	10.1	4.3	0	0	1.9	0
11	28	1961	0	0	0	0	-99.9	0	0	0	0	0	0	0	0	0	0	0	2.1	0	13.4	0	0	0	0	0
11	29	1961	0	0	0	0	-99.9	0	70.9	2.3	16	13.6	1.1	0	-99.9	28.1	4	22.6	4.8	57	0.9	18	0	12	0	0
11	30	1961	3.9	20.1	25.6	0	-99.9	27.5	17.7	67	3.6	8.3	68	7.2	14.4	1.2	1.2	1	0	0.2	0	0	0	0	0	0
12	1	1961	0	1.3	27.5	4	4.2	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12	2	1961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12	3	1961	0	0	0	0	0	0	15.6	0	0	0	0	0	6.7	4.8	0	0	0	0	0	0	0	0	0	0
12	4	1961	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0
12	5	1961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12	6	1961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30.4	0	0
12	7	1961	0	0	0	0	0	0	0	0	0	0	0	0	21	21.9	0	42	64.6	34.5	27	13	0	1	0	0
12	8	1961	0.5	0	0	32.1	0	0	36.5	5	36	37	11.6	0	0.2	6.4	5.2	2	0	0.3	0.6	0	0	0	0	0
12	9	1961	2.2	0.1	0	8.4	3.5	0	0	2	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0.2
12	10	1961	0	0	18.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12	11	1961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.2
12	12	1961	0	0	0	0	0	0	0	0	0	0	0	0	-99.9	0	0	0	0	0	0	0	0	0	0	0
12	13	1961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.2
12	14	1961	0	0	0	0	9.2	7.6	60.6	0	30	33	0	0	21.4	63.3	0	0	0	0.8	0	2.3	0	0	0	0
12	15	1961	0	1.1	0	2.3	0.4	0	3.8	0	14	21.9	4	0	0	94	10.1	3.8	32	44.9	128	0	0	0	0	0
12	16	1961	0	0	3.8	0	2.1	0	0	0	0	0	2.8	0	0	0	0	0	0	0	12.2	0	0	0	0	0
12	17	1961	0	0	0	0	0	0	0	0	0	0	0	0	25.5	0	0	16.3	11.4	0	0	0	0	0	0	0
12	18	1961	0	0	0	0	0	0	0	0	1.2	2.4	0	0	0.4	68.8	31.7	5.3	4.6	4	0.8	0	0	0	0	0
12	19	1961	0	0	0	0	0	5	55.2	5	4	11	25.5	0	0	39.4	42.5	1.2	0	9.8	11.4	0	0	0	0	0.2
12	20	1961	5	4.7	17.7	0	4	0	0	28	0	0	9.8	0	0	0	0	0	0	0	0	0	0	0	0	0.1
12	21	1961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
12	22	1961	0	0	3.4	0	0	0	0.3	6	0.7	0	4	0	0	0	0	0	0	0	0	0	0	1.2	0	0.5
12	23	1961	0	0.9	44.8	0	31.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4
12	24	1961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12	25	1961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12	26	1961	0.1	0	0	0	0	0	0	0	0	0	0	0	23.9	0	0	23.1	8.4	0.1	0	0	0	2.9	0	0
12	27	1961	7.9	19.7	0	0	0	1.3	1.9	0	0	0	0	0	0	0	0	0	0	12.3	4.6	0	0	0	0	0
12	28	1961	21.4	0.3	0	0	0	0.1	0	0	0	0	0.8	22.3	0	0	0	0	0	0	0	0	0	0	0	0
12	29	1961	1.4	0	0	0	0	0	0	0	0	0	0	0	35.5	0	0	0	0	0	0	0	0	0	0	0
12	30	1961	0	0	0	0	0	0	0	0	0	0	0	2.1	25.6	0	0	0.5	0	0	0	0	0.2	3.6	0	0.6
12	31	1961	0	0	0	0	0	0	0	0	0	29.6	5.2	0	0	19.9	3.5	32.4	7	6.7	0	17.3	10.3	11	0	1
1	1	1962	16.7	38.5	23.6	73.6	0	0	0	11.5	0	0	12.3	0	0	0	6.4	0	0	0	0	0	0	2.3	0	0.3
1	2	1962	0	0.4	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.8	0	0	1.7	0	0
1	3	1962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	4	1962	0	0	0	0	0	0	0	0	5	2.6	0	0	2.6	0.3	4.9	0	0	0.6	3.5	0	0	0	0	0
1	5	1962	7.6	0.2	0	0	0	1.4	5.3	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	-99.9	0.2
1	6	1962	0	55.8	1	0	0	1	23.8	0.5	8.2	6.6	0	0	0	0	0	0	0	2	0	0	0	0	1.8	0
1	7	1962	1.6	0.8	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	8	1962	0	0	0	0	0	0	0	0	0	0	0	0	2.7	8.8	0	2.7	0	4.6	3.3	0	0	0	0	0
1	9	1962	2.4	0	0	0	0	4.6	0	0	0	0	0	0	0	5.9	0	0.5	0	0.6	0	0	0	0	0	0
1	10	1962	3.4	0	0	0	0	3.8	53.8	0	9	8.8	0	2.4	48.4	12.5	0	13	6.5	11.2	0	9.5	0	11.4	1.8	0
1	11	1962	79.6	0.3	0	44.7	0	0	2.4	0	0	0	0	0.2	20	0.3	0	1.8	10.3	7.4	9.4	1	0	0	0	0
1	12	1962	0.3	3.2	19.5	0.4	0	11.6	0	0	0	0	0	0	6	0.4	0	27	20.2	63.2	19.2	18.5	0	0	0	0
1	13	1962	1.6	30.4	10	18.5	0	0.8	5.5	0	0	0	0	0	0	15	9.6	3.4	2.6	1.6	8.3	0	0	0	0	0
1	14	1962	4.4	17.7	20.5	4.1	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0.3	0	0	0	0	0	0
1	15	1962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	16	1962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	17	1962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	18	1962	18.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	19	1962	5.7	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	20	1962	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0
1	21	1962	0	31.3	0	108.9	0	0.7	19.8	0	0	1	0	5.4	0	0	0	0	0	0	0	0	0	0	0	0
1	22	1962	2	1.9	60.5	3.5	0	28.8	3.6	1.5	0.7	0	0	0	7.4	2.7	0	9	8.2	1.4	7.5	0	0	0	0	0
1	23	1962	20.5	0.2	71.6	1.6	0	2.3	0	0	0	0	0	0	0	0	0	0	0	0	7.5	0	0	0	0	0
1	24	1962	0.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	25	1962	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	26	1962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	27	1962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.1	0	0	0	0	0	0	0
1	28	1962	13.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	29	1962	2.4	0	0	2.3	0	1.3	0	0	0	0	0	21.4	0	0	0	0	0	0	0	0	0	0	0	0
1	30	1962	10	0	0	0	0	1.6	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0.4	0	0	0
1	31	1962	22.6	0	0	0	0	0	1	0	0	0	0	7.9	5.8	0	0	0	0	0	0	0	-99.9	0	0	0
2	1	1962	5.4	0.4	10	0	0	0.5	6.4	0	1	7.3	0	0	8	0	0	1.1	0	0	0	0	0	0	0	0
2	2	1962	0.3	11.5	45.1	5.5	11.3	0	0	0.5	0	0	15.9	0	0	0	0	0	0	0	0	0	0	0	0	0
2	3	1962	0	0	44	0	1.4	0	0	0	0	0	0	0	0	0	0	0	2.5	0	0	0	0	3	0	0
2	4	1962	5.5	0	0.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-99.9	0	0	0
2	5	1962	9.4	0	0	0	0	0	0	0	0	0	0	3.6	79	0	0	42	0	0	0	0	0	0	0	0
2	6	1962	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
2	7	1962	0	0	0	0	0	10	0	0	0	0	0	3.2	1	0	0	0	0	0	0	0	0	0	0	0
2	8	1962	5.1	0	0	0	0	8	0	0	0	0	0	6.6	0.9	0	0	0.8	0	0	0	0	0	0	0	0
2	9	1962	19.9	0	0	0	0	0	0	0	0	0	0	11.2	0.9	0.1	0	0	0	0	0	8	0	0	0	0
2	10	1962	3.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6	0	0	0	0	4	0	0
2	11	1962	0.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
